page,site,word_count,content_freshness_days,title_length,meta_desc_length,internal_link_count,image_count,serp_feature_present,cannibalization_flag,competitor_avg_position,heading_structure_score
/page-00302,demoapp.co,335,668,42,158,5,2,0,0,14.215917867128034,0.2880683480597966
/page-00303,exampledomain.com,243,339,59,225,4,2,0,0,14.955489627509724,0.3259774218790968
/page-00304,exampledomain.com,168,36,49,95,7,5,0,1,4.064492615933867,0.2880940364335135
/page-00305,exampledomain.com,100,115,47,95,4,2,0,0,9.677334555487935,0.29157077149782107
/page-00306,demoapp.co,100,162,32,117,1,1,0,0,7.800078610635555,0.23193561916077673
/page-00307,testsite.io,111,328,53,133,6,1,0,0,1.0,0.2950557597835995
/page-00308,testsite.io,182,577,48,122,11,3,0,0,12.929073846677232,0.6022104826679503
/page-00309,testsite.io,100,140,68,67,3,1,0,0,4.2355778111347835,0.3626934361467507
/page-00310,demoapp.co,100,447,63,109,5,4,0,0,2.7887119732690344,0.5406838487314997
/page-00311,demoapp.co,100,18,51,157,3,6,0,1,7.3328864425873,0.45716951161291824
/page-00312,demoapp.co,100,672,45,155,3,6,0,0,11.049173519202759,0.15113800043109288
/page-00313,demoapp.co,165,53,49,153,5,4,0,1,9.920297870982772,0.1507488280722268
/page-00314,testsite.io,100,44,45,131,4,2,0,0,3.181207600032524,0.5845472500423858
/page-00315,demoapp.co,281,443,48,104,2,2,0,0,11.257251254030093,0.21341907695855017
/page-00316,testsite.io,187,810,79,165,5,6,0,0,4.146587948784349,0.29901960431700453
/page-00317,demoapp.co,100,42,50,150,7,2,0,0,11.145564592791905,0.2264401701720013
/page-00318,testsite.io,428,230,42,92,7,3,0,0,16.830740461907766,0.3366825591474476
/page-00319,demoapp.co,315,284,46,83,2,3,0,0,6.406573040773454,0.19446099135875375
/page-00320,testsite.io,179,57,61,109,6,3,1,0,8.204324774230036,0.24599439608343263
/page-00321,testsite.io,117,136,38,77,4,3,0,3,1.0,0.4875919335903221
/page-00322,demoapp.co,339,186,52,145,7,1,0,0,8.232410106598676,0.4802007360089067
/page-00323,exampledomain.com,100,86,35,93,7,4,0,0,1.0,0.23737817465853484
/page-00324,exampledomain.com,100,12,59,138,4,2,0,0,5.1088534294004315,0.538258979453147
/page-00325,demoapp.co,100,107,61,132,3,0,1,1,6.572555433579416,0.35979292003055585
/page-00326,exampledomain.com,100,106,38,111,5,7,1,0,16.39736689814832,0.16598889269313252
/page-00327,testsite.io,283,296,55,136,6,3,0,0,16.514612234062533,0.16522910474152427
/page-00328,testsite.io,100,87,34,41,4,6,0,0,10.555949441788345,0.14631014630736427
/page-00329,testsite.io,339,263,51,148,4,2,0,0,13.42125734309095,0.17363299902909704
/page-00330,exampledomain.com,488,3,50,76,8,1,1,1,17.121553378869734,0.2934702519680504
/page-00331,demoapp.co,282,191,62,126,14,1,0,3,15.066727761649396,0.14813859984490557
/page-00332,testsite.io,109,399,70,193,3,6,1,2,5.000012325948472,0.22864014988386006
/page-00333,testsite.io,100,71,57,136,6,2,0,0,7.4611709254380045,0.14488815350801562
/page-00334,demoapp.co,267,286,43,153,6,3,1,0,1.0,0.31025396739096667
/page-00335,demoapp.co,159,13,59,85,3,3,0,1,1.0,0.5493683589293118
/page-00336,demoapp.co,101,149,43,175,3,7,0,1,2.874493132009219,0.11596413850273556
/page-00337,exampledomain.com,100,47,57,124,5,7,0,0,10.25457114763947,0.19391541637125898
/page-00338,exampledomain.com,100,93,37,108,10,2,0,0,7.2089845810219915,0.25530723727929444
/page-00339,testsite.io,119,4,27,81,3,4,1,0,8.244097037007387,0.10936735603135998
/page-00340,exampledomain.com,100,45,61,151,0,2,1,0,12.384916068731503,0.4456433502990091
/page-00341,demoapp.co,116,108,61,172,6,6,0,1,9.484239718513129,0.09769270389506694
/page-00342,testsite.io,100,132,46,191,3,3,1,0,16.242179235147177,0.34173780903342954
/page-00343,exampledomain.com,100,414,48,174,1,5,0,0,10.325488604527774,0.5057286320764147
/page-00344,exampledomain.com,150,507,54,171,8,3,1,1,4.425358749049256,0.32902361024931026
/page-00345,testsite.io,257,157,59,159,5,2,0,0,7.837716857104931,0.3910561889409454
/page-00346,testsite.io,100,112,52,122,3,2,0,0,9.574962173267284,0.3989200534254018
/page-00347,exampledomain.com,100,39,58,194,6,3,0,1,11.502787481128546,0.24581448682621646
/page-00348,demoapp.co,100,56,54,136,5,7,0,1,11.133710089717663,0.06778404701606679
/page-00349,demoapp.co,175,139,60,105,5,2,0,0,5.545259866981796,0.18497853000554204
/page-00350,testsite.io,100,28,60,43,7,1,0,0,11.665426215144414,0.5788980712553914
/page-00351,testsite.io,100,724,45,142,6,0,0,0,8.02740577466684,0.1489209345731696
/page-00352,demoapp.co,100,281,41,194,3,1,0,0,8.096434484701236,0.4201761192417481
/page-00353,demoapp.co,499,112,45,166,7,0,0,0,1.0,0.30557607683047083
/page-00354,demoapp.co,100,129,50,175,6,4,0,0,7.937375154071716,0.2543680434896309
/page-00355,testsite.io,121,157,30,133,7,3,0,1,13.411550231070748,0.5981115215157162
/page-00356,demoapp.co,100,169,58,127,5,2,0,1,12.422619736383098,0.07312564088122953
/page-00357,demoapp.co,121,274,61,93,2,2,0,0,6.452700728661233,0.29637884535333503
/page-00358,demoapp.co,100,278,42,145,2,3,0,0,10.362736546922935,0.637489312333621
/page-00359,exampledomain.com,151,101,68,133,7,2,0,0,13.892800769552208,0.42506816438741546
/page-00360,testsite.io,159,259,64,157,3,5,0,0,1.0,0.2566484952558923
/page-00361,exampledomain.com,637,128,52,86,8,3,0,1,11.89556153432135,0.5147767489556878
/page-00362,exampledomain.com,100,111,41,112,6,3,0,1,5.989161245404063,0.47712503285114855
/page-00363,testsite.io,346,299,46,89,6,4,0,1,17.659092846777156,0.20254642966183425
/page-00364,demoapp.co,374,120,38,114,3,3,0,0,3.536030743469638,0.15753272020824047
/page-00365,exampledomain.com,364,81,51,131,3,1,0,0,17.714639131078812,0.24388515488830018
/page-00366,exampledomain.com,100,153,49,95,4,2,0,2,1.0,0.4108120159641505
/page-00367,exampledomain.com,100,573,35,72,6,1,0,0,7.716072858511145,0.14612287131541143
/page-00368,demoapp.co,167,106,47,67,10,4,0,1,11.213847628295023,0.6033982268500516
/page-00369,exampledomain.com,100,309,65,103,2,4,0,0,2.497063553242321,0.1774202206517694
/page-00370,demoapp.co,102,117,41,99,7,2,0,1,10.836932338821407,0.13097940045487252
/page-00371,exampledomain.com,100,59,45,119,5,6,0,0,1.0,0.4849874098426186
/page-00372,exampledomain.com,100,670,62,119,7,2,0,0,15.962435269523372,0.26045862504649303
/page-00373,testsite.io,106,52,56,75,7,3,0,1,3.614472302999787,0.3640179645837721
/page-00374,demoapp.co,100,14,50,110,3,2,0,0,6.8931847921310085,0.32000643454729844
/page-00375,exampledomain.com,413,202,40,121,5,2,0,0,6.055220547769659,0.15667150447779682
/page-00376,testsite.io,100,81,49,173,6,3,0,0,16.678605776095992,0.38260602743701033
/page-00377,exampledomain.com,930,390,49,144,4,1,0,1,9.00079394707529,0.16323884866612356
/page-00378,testsite.io,100,269,59,117,3,3,1,0,11.912637355464877,0.15292383971171858
/page-00379,testsite.io,100,220,44,160,1,2,1,0,9.202642269922485,0.46998269372613155
/page-00380,demoapp.co,406,57,46,149,3,2,0,0,12.761391331500487,0.10196595442891085
/page-00381,exampledomain.com,192,182,51,156,3,2,0,0,4.316413301339926,0.27895974393502315
/page-00382,exampledomain.com,100,515,40,71,5,2,0,0,1.0,0.23531856274593493
/page-00383,testsite.io,843,112,55,142,6,1,0,0,1.1129490745287391,0.13050624403936764
/page-00384,exampledomain.com,104,52,51,87,2,1,0,1,1.0,0.17499921158359574
/page-00385,demoapp.co,100,175,45,188,9,1,0,0,12.98011665564031,0.08608385867152002
/page-00386,testsite.io,404,32,68,35,3,4,0,0,4.257874724466459,0.2715677108609486
/page-00387,testsite.io,100,155,50,95,4,5,0,0,5.803223411519277,0.1726097862738354
/page-00388,demoapp.co,100,219,50,93,9,3,0,0,8.04404934546712,0.2136191444896899
/page-00389,exampledomain.com,307,42,36,154,3,2,0,0,9.347326314505592,0.08150753072117198
/page-00390,demoapp.co,100,196,72,130,6,2,0,0,4.91273461514378,0.05498012781625088
/page-00391,testsite.io,100,799,42,158,5,3,0,1,9.202272155813631,0.43970681373639464
/page-00392,testsite.io,390,51,57,172,7,1,0,0,3.195265647885247,0.3867118729366983
/page-00393,exampledomain.com,247,267,32,158,5,0,0,1,12.898434688127594,0.11026197353072402
/page-00394,testsite.io,100,76,56,68,4,4,0,0,1.0,0.23076861581224842
/page-00395,demoapp.co,149,10,56,112,5,4,0,0,4.891099338348049,0.030778792210869016
/page-00396,testsite.io,100,267,58,91,3,2,0,0,3.1921107199835026,0.15693395692825443
/page-00397,testsite.io,214,81,78,166,6,3,0,0,12.352081436584893,0.3475615953167737
/page-00398,exampledomain.com,100,5,59,106,1,2,0,0,7.713764799094318,0.17677722500994061
/page-00399,demoapp.co,100,82,52,187,9,4,0,0,5.822407922554458,0.6439610859156235
/page-00400,demoapp.co,131,247,52,97,5,6,0,1,8.914352299768654,0.34932740558452396
/page-00401,demoapp.co,100,420,52,142,6,3,0,0,7.586992307195305,0.42894481106001664
/page-00402,exampledomain.com,326,196,51,190,2,3,0,0,7.90496872107725,0.22755725517280298
/page-00403,exampledomain.com,109,59,52,184,5,2,0,1,18.019840899852632,0.617268968659711
/page-00404,testsite.io,183,53,59,111,6,5,1,0,3.2757320846616276,0.46044627284131084
/page-00405,demoapp.co,198,147,47,170,7,2,1,0,6.282173799185074,0.2964403494059319
/page-00406,exampledomain.com,100,108,53,128,3,1,0,0,12.316891202057953,0.2972553311413668
/page-00407,testsite.io,100,323,40,123,4,7,0,0,10.758885540399103,0.14929853191066397
/page-00408,demoapp.co,218,358,73,137,4,2,0,0,6.858207173830429,0.1289762246780806
/page-00409,testsite.io,219,133,52,131,4,3,0,1,8.004469274443602,0.17187502219994372
/page-00410,testsite.io,302,230,33,170,1,3,0,0,21.045687946108583,0.6587972686383863
/page-00411,exampledomain.com,100,89,50,86,4,4,0,0,1.0,0.31901084987893424
/page-00412,testsite.io,100,84,58,138,4,2,0,1,12.322181502415384,0.4290561302158055
/page-00413,exampledomain.com,100,65,30,127,3,2,0,0,11.0509563853069,0.16775444259452915
/page-00414,demoapp.co,363,49,55,227,2,7,0,0,15.131689970558982,0.4734657717381769
/page-00415,testsite.io,100,109,55,191,4,2,0,0,7.547930471891927,0.08864718335672803
/page-00416,exampledomain.com,100,251,49,48,7,1,0,0,11.527889688820235,0.4762503670520274
/page-00417,testsite.io,117,135,59,99,6,7,0,0,9.144769308280962,0.37336290145108375
/page-00418,exampledomain.com,1872,70,41,196,4,3,1,1,16.020336098043153,0.13520827946550065
/page-00419,testsite.io,100,257,43,233,5,2,1,0,1.0,0.20266488692963397
/page-00420,testsite.io,100,200,38,104,7,2,0,0,11.426110954541153,0.2612650323965091
/page-00421,testsite.io,169,97,48,104,6,1,0,0,6.912744103170744,0.278096198100136
/page-00422,demoapp.co,129,425,52,101,3,7,0,0,11.489698127627499,0.4333909160483521
/page-00423,testsite.io,100,8,50,127,2,3,0,0,3.175229398949419,0.4634434438967764
/page-00424,exampledomain.com,136,249,46,30,5,2,0,0,1.0051019982042648,0.31296991033328864
/page-00425,demoapp.co,375,255,44,111,5,3,0,1,14.392444890391184,0.163304705764467
/page-00426,exampledomain.com,100,169,39,143,3,1,0,1,9.379631928898693,0.46052767311973863
/page-00427,testsite.io,161,135,53,166,5,2,0,0,3.6055491208807267,0.1947344067845083
/page-00428,exampledomain.com,100,159,26,153,1,3,0,0,13.429300519907056,0.2762666712678572
/page-00429,demoapp.co,100,530,45,101,7,1,1,0,8.593661546885418,0.332128287529337
/page-00430,exampledomain.com,100,59,45,239,5,4,0,0,10.288807808479518,0.22692219225890523
/page-00431,demoapp.co,201,172,40,204,2,2,0,0,12.173918270119248,0.22453582624696466
/page-00432,exampledomain.com,100,6,79,100,8,3,0,0,1.0,0.19208579639532525
/page-00433,testsite.io,100,366,53,87,4,0,1,0,9.532558259856451,0.3904626057647473
/page-00434,testsite.io,172,330,50,173,4,1,0,0,2.468152559683647,0.13241087228323947
/page-00435,demoapp.co,100,52,68,142,5,2,0,0,11.07926526972066,0.15699456131021797
/page-00436,exampledomain.com,100,135,55,116,8,3,0,0,10.332299339472241,0.27205419277943477
/page-00437,exampledomain.com,318,64,70,154,8,6,0,0,10.260802570770796,0.2780827453167734
/page-00438,demoapp.co,100,67,34,160,2,0,0,0,7.38175738219593,0.4006445147304188
/page-00439,exampledomain.com,100,135,56,118,6,1,0,0,6.018553757375388,0.38502432104929546
/page-00440,exampledomain.com,154,673,70,174,8,1,1,0,9.721066218469463,0.05155399854878465
/page-00441,demoapp.co,100,68,72,150,6,0,0,1,1.0,0.15632086149730545
/page-00442,demoapp.co,100,54,64,106,5,0,0,0,9.277508499271779,0.3676945918074528
/page-00443,demoapp.co,447,74,57,119,6,2,0,0,13.271469813708485,0.11178579435436418
/page-00444,testsite.io,100,64,48,132,4,3,0,0,2.5370024276323857,0.04477449690788648
/page-00445,demoapp.co,100,27,69,85,4,3,0,1,9.984581529252733,0.3484242528509011
/page-00446,testsite.io,100,210,27,150,4,1,0,0,9.160242628531554,0.05384192749271574
/page-00447,demoapp.co,100,18,86,152,11,5,0,0,3.0476083562420673,0.20285623961292695
/page-00448,demoapp.co,250,167,51,123,6,5,0,0,1.0,0.02968749464475017
/page-00449,exampledomain.com,201,52,43,162,5,4,0,0,10.498621423504837,0.282582069554504
/page-00450,demoapp.co,100,73,64,87,6,3,1,1,10.557919334719166,0.14808564201128455
/page-00451,exampledomain.com,100,69,51,92,6,1,0,0,3.939811506538857,0.31291950956156805
/page-00452,demoapp.co,459,71,44,121,6,5,0,0,13.271889476014334,0.22303242842556495
/page-00453,exampledomain.com,118,76,41,145,8,2,0,0,5.74300622702384,0.3564737251773904
/page-00454,testsite.io,374,186,51,159,9,2,1,0,5.395420460975786,0.47964202727781974
/page-00455,exampledomain.com,100,95,41,124,3,3,0,0,1.8800267017748515,0.3702232090556919
/page-00456,testsite.io,104,6,71,167,5,3,1,0,13.278995999915864,0.6243589192954891
/page-00457,exampledomain.com,113,58,54,136,7,3,0,0,5.469600128701452,0.0632480003190731
/page-00458,exampledomain.com,109,4,54,110,6,6,0,0,11.63351072058262,0.247868990109963
/page-00459,demoapp.co,100,66,66,112,3,6,0,0,2.8861898939264865,0.5519355106801472
/page-00460,testsite.io,415,29,34,167,3,2,0,0,13.702158612661211,0.5771184074576499
/page-00461,demoapp.co,114,54,44,170,8,2,0,0,12.913906839859283,0.13529127067577448
/page-00462,exampledomain.com,100,110,40,153,2,3,0,0,5.741594272920334,0.1709817090622221
/page-00463,testsite.io,210,19,72,142,10,3,1,0,7.784494519214031,0.05582928604689849
/page-00464,exampledomain.com,100,341,77,138,5,2,0,1,7.787258694669256,0.3184755991116057
/page-00465,exampledomain.com,100,77,31,120,8,2,0,0,9.463466977115294,0.3331340480087865
/page-00466,demoapp.co,100,52,45,148,1,4,0,0,7.4922549912041205,0.15248770761938693
/page-00467,demoapp.co,100,70,43,94,8,2,1,0,6.314481136941899,0.02757473550215064
/page-00468,exampledomain.com,151,25,42,134,1,3,0,1,3.6861601555168857,0.1250905936324931
/page-00469,exampledomain.com,227,178,33,138,1,8,0,1,15.12992103232473,0.2691360883209144
/page-00470,demoapp.co,100,85,57,136,4,2,0,0,5.454448825053879,0.4346147045389498
/page-00471,demoapp.co,100,727,58,65,6,4,0,0,8.052772675091623,0.2871058589770454
/page-00472,testsite.io,100,23,43,138,10,4,0,0,5.565053080786104,0.18462433389479108
/page-00473,exampledomain.com,113,280,61,73,2,2,0,0,8.84680705256862,0.1779645835726092
/page-00474,exampledomain.com,678,108,17,88,6,2,0,1,17.08666251648896,0.6310696151709532
/page-00475,exampledomain.com,100,232,36,97,12,2,0,0,1.0,0.005369340418913177
/page-00476,exampledomain.com,100,126,52,80,6,4,0,1,14.161188368300369,0.040191190853745146
/page-00477,exampledomain.com,100,2,78,138,3,5,0,0,3.8584783154929205,0.1916831899631568
/page-00478,exampledomain.com,100,299,67,156,4,3,0,0,12.675138183690628,0.3886086340386878
/page-00479,testsite.io,100,481,85,88,7,0,0,0,1.0,0.21345679637558795
/page-00480,testsite.io,164,27,57,89,4,4,0,0,4.411765993903664,0.514494663515782
/page-00481,testsite.io,100,155,55,136,1,0,0,0,1.0,0.264279273630493
/page-00482,testsite.io,348,135,49,113,3,0,0,1,11.35278836841591,0.2461293460940999
/page-00483,demoapp.co,128,89,38,123,1,2,0,0,11.15620708866495,0.23499970801880016
/page-00484,testsite.io,100,505,59,102,7,2,0,1,12.172635312562278,0.4562106902446003
/page-00485,testsite.io,100,136,58,115,2,8,0,0,3.989236680070263,0.16657072384763355
/page-00486,demoapp.co,140,724,53,161,3,3,0,0,9.029301856256064,0.2772328626690122
/page-00487,exampledomain.com,100,401,54,202,4,3,0,0,8.74287834816415,0.24899455133272536
/page-00488,exampledomain.com,100,98,28,81,2,3,0,0,6.365437823254297,0.3820797308058697
/page-00489,demoapp.co,100,414,51,111,7,3,0,1,4.95244001636112,0.3402101798875512
/page-00490,demoapp.co,100,60,65,124,9,4,0,1,11.730390451750328,0.22031087817622547
/page-00491,demoapp.co,137,23,57,147,2,1,0,0,12.40826898677993,0.3148459170351101
/page-00492,demoapp.co,446,5,65,138,6,5,0,1,2.9805522592440497,0.2018507525744029
/page-00493,exampledomain.com,132,102,47,92,4,3,0,1,14.576673726078557,0.18635418760093364
/page-00494,demoapp.co,516,120,50,110,2,5,0,0,4.642739751317665,0.17529147834098943
/page-00495,exampledomain.com,100,165,78,145,3,3,0,0,15.561160352131878,0.4424975062321639
/page-00496,testsite.io,100,206,80,137,4,4,0,0,1.0752976023407772,0.056718867043960806
/page-00497,exampledomain.com,104,86,59,153,5,7,0,0,17.359132187658876,0.10964273463738816
/page-00498,testsite.io,100,398,55,145,4,6,0,0,6.92854090830405,0.361830239608345
/page-00499,testsite.io,443,56,60,129,7,3,0,0,5.873277237530395,0.13648074543147254
/page-00500,exampledomain.com,341,25,52,151,3,6,0,0,13.727095898485384,0.2472717063451227
/page-00501,exampledomain.com,100,116,68,76,3,1,0,2,9.312151788335166,0.30586375741966804
/page-00502,testsite.io,113,212,45,95,3,5,0,1,9.828081515543653,0.2815729127701202
/page-00503,testsite.io,374,558,57,111,4,1,0,0,1.0,0.0715631385309703
/page-00504,exampledomain.com,141,376,51,122,5,6,0,1,4.819296024444757,0.43761219679008756
/page-00505,demoapp.co,100,479,34,130,4,3,0,1,8.938877193064526,0.1526623755651195
/page-00506,exampledomain.com,100,49,31,143,5,3,0,1,13.95034583057852,0.5954778295764356
/page-00507,demoapp.co,100,15,69,129,5,0,0,0,3.7382241190642542,0.14831260516279002
/page-00508,demoapp.co,100,246,45,121,5,3,0,0,5.6691973448613275,0.7335039387559913
/page-00509,testsite.io,114,4,46,172,2,1,1,1,6.272226044723991,0.34688033455756495
/page-00510,testsite.io,1988,200,61,213,7,2,1,0,5.711154631606897,0.13519280723657576
/page-00511,demoapp.co,100,128,35,152,5,2,0,0,11.661168715759402,0.13967902927571949
/page-00512,testsite.io,995,15,53,123,4,5,0,0,12.150463237183178,0.5893713037627267
/page-00513,testsite.io,109,227,31,30,1,3,0,0,15.578873017811008,0.6176741863020074
/page-00514,testsite.io,386,127,49,174,2,2,0,0,9.769123860822923,0.8146786886302778
/page-00515,exampledomain.com,282,71,69,157,0,4,0,0,9.667989706663334,0.4351799569420709
/page-00516,demoapp.co,100,18,47,151,10,1,0,0,7.87930924315962,0.5299864761464668
/page-00517,demoapp.co,100,37,55,138,4,3,0,0,12.957183385167372,0.029306929041996985
/page-00518,demoapp.co,109,58,83,220,10,2,0,0,2.8927844082119236,0.07245619446586164
/page-00519,demoapp.co,495,736,51,193,4,3,0,0,5.181784938676602,0.39754055932764865
/page-00520,exampledomain.com,105,20,55,135,5,5,0,0,9.840392410136262,0.08775630106789385
/page-00521,demoapp.co,177,14,34,113,4,7,0,0,4.215879526110097,0.2701161083043556
/page-00522,demoapp.co,110,45,48,166,8,2,0,1,4.927857805894264,0.6181959720455614
/page-00523,testsite.io,100,467,31,122,4,3,0,0,14.576247094247687,0.16784764156745977
/page-00524,exampledomain.com,100,344,53,143,7,3,0,1,8.956074525747312,0.5090155826142388
/page-00525,testsite.io,171,103,61,128,5,3,0,0,10.19193914527201,0.7454052893229873
/page-00526,exampledomain.com,170,16,63,93,8,0,0,1,7.041230513668309,0.06571874902300683
/page-00527,demoapp.co,100,127,56,100,0,2,0,0,7.57680192188755,0.13826700044112433
/page-00528,exampledomain.com,112,23,51,175,1,3,0,1,1.0,0.10881218527274497
/page-00529,demoapp.co,100,161,75,115,3,3,0,0,13.034249725114849,0.21111147554279155
/page-00530,demoapp.co,100,12,46,137,7,3,0,0,9.037493717668596,0.40284859543139406
/page-00531,exampledomain.com,100,196,60,99,4,8,1,1,13.224892553393259,0.027230774318834708
/page-00532,testsite.io,334,429,65,140,6,2,1,1,1.0,0.12911688347697914
/page-00533,demoapp.co,100,196,46,150,4,4,0,0,14.069751140696976,0.15437452681674158
/page-00534,exampledomain.com,258,181,45,139,4,5,0,0,6.6058613616718365,0.4469338381966861
/page-00535,demoapp.co,100,114,51,67,4,1,0,0,9.66632237799913,0.009806570972737341
/page-00536,testsite.io,675,20,45,72,4,5,0,0,7.582345898103338,0.4770611395186394
/page-00537,testsite.io,100,55,48,54,4,2,0,0,1.0,0.444306555929148
/page-00538,exampledomain.com,100,37,55,132,8,0,0,1,1.9406353586046894,0.6208971961915972
/page-00539,demoapp.co,155,4,60,81,7,6,0,1,4.988087042859501,0.43341614511867316
/page-00540,testsite.io,119,159,37,92,1,0,0,0,3.3783797989101583,0.27798993543838263
/page-00541,exampledomain.com,100,115,47,181,8,3,0,0,4.494618652836757,0.25639938627897757
/page-00542,demoapp.co,304,121,41,178,3,0,0,0,7.740961373563898,0.11548187456114821
/page-00543,exampledomain.com,100,100,62,168,8,5,0,0,7.771812548344037,0.1737779864058972
/page-00544,demoapp.co,602,71,31,122,3,0,0,0,7.077278335041601,0.5366285471032027
/page-00545,demoapp.co,100,19,71,30,4,5,0,2,5.795321822824904,0.3225647576856927
/page-00546,demoapp.co,100,1103,58,77,5,3,1,0,4.850614550329837,0.22415411654550732
/page-00547,demoapp.co,100,81,51,50,8,3,0,0,15.58895092906625,0.3773559466867211
/page-00548,testsite.io,304,263,48,190,8,4,0,0,12.586506004861782,0.3556250997613869
/page-00549,exampledomain.com,100,48,49,54,3,7,1,0,11.131613191962533,0.4542255308027778
/page-00550,demoapp.co,100,162,39,91,6,1,0,0,11.65519215473611,0.18673974991386036
/page-00551,testsite.io,100,307,63,65,3,2,0,0,9.666693479340008,0.6555706350041131
/page-00552,demoapp.co,165,149,25,169,6,4,1,1,3.6336153756053022,0.05922743023159248
/page-00553,demoapp.co,134,128,60,185,8,2,0,0,10.450930561524386,0.2890729646214286
/page-00554,demoapp.co,100,186,33,170,7,1,0,0,8.332501988588831,0.4028479216219552
/page-00555,exampledomain.com,169,17,48,172,2,3,0,0,1.0,0.4998545286925925
/page-00556,exampledomain.com,184,71,44,162,4,2,0,0,6.326928656682915,0.616280880752416
/page-00557,exampledomain.com,100,480,44,107,7,7,0,0,6.83564305210302,0.34522973349832387
/page-00558,exampledomain.com,100,153,47,99,4,4,0,0,5.257333779167382,0.07907191546323393
/page-00559,demoapp.co,101,357,55,151,5,4,0,0,11.626655164544907,0.5318183303998947
/page-00560,testsite.io,100,48,49,153,6,1,0,2,18.522628228610827,0.08995489157539123
/page-00561,testsite.io,187,24,47,78,5,2,0,0,4.855313368581771,0.04200812882486775
/page-00562,exampledomain.com,100,68,29,171,4,5,0,0,5.510250877562104,0.028974294865255063
/page-00563,exampledomain.com,100,39,51,187,6,6,0,0,1.0,0.0677522486661991
/page-00564,testsite.io,100,16,39,133,3,2,0,0,5.270643662868492,0.19497217951179455
/page-00565,testsite.io,325,19,64,120,9,1,0,0,14.458083055702433,0.3561820343711461
/page-00566,exampledomain.com,631,335,57,104,6,2,0,0,10.277765776695594,0.1687394753025199
/page-00567,demoapp.co,100,196,67,201,6,2,1,0,3.8313527009853914,0.5619425853670746
/page-00568,exampledomain.com,233,151,73,189,1,3,0,0,4.994260113805658,0.5032361780596911
/page-00569,exampledomain.com,185,500,66,107,2,5,0,0,4.202873901081869,0.06262942606693485
/page-00570,exampledomain.com,100,133,40,204,5,5,0,0,12.043385975167933,0.028311910627795346
/page-00571,demoapp.co,161,289,60,126,5,4,1,0,6.340992333903734,0.34151416718887134
/page-00572,testsite.io,100,272,60,119,4,3,0,0,1.0,0.25273763758233436
/page-00573,testsite.io,100,174,57,108,9,4,0,0,12.553162642995602,0.3420528711393697
/page-00574,exampledomain.com,100,143,57,134,5,2,0,1,12.063391748472057,0.44491004176657367
/page-00575,exampledomain.com,100,77,25,165,5,5,0,0,17.359236431115185,0.6475845975713754
/page-00576,testsite.io,301,305,49,165,2,0,0,0,7.277031102952173,0.34773033218327976
/page-00577,demoapp.co,103,467,49,166,8,4,0,0,5.967084212179939,0.16720782159946213
/page-00578,exampledomain.com,100,406,70,243,6,3,0,0,1.0,0.3485813902013163
/page-00579,exampledomain.com,132,609,60,135,3,5,0,1,1.0,0.1941046486610482
/page-00580,testsite.io,100,111,60,139,7,2,0,0,1.0,0.4192710403961051
/page-00581,demoapp.co,290,6,59,114,5,4,0,0,4.0182285890855844,0.4850287733654164
/page-00582,exampledomain.com,100,472,39,118,2,3,0,1,7.874852336040821,0.29999748885360017
/page-00583,demoapp.co,100,168,46,147,5,3,1,0,2.8444642488674097,0.1835583379350501
/page-00584,testsite.io,100,98,37,153,4,6,0,1,4.824261764519061,0.7229856124557422
/page-00585,exampledomain.com,203,57,59,179,3,6,0,0,7.259448099271403,0.31129634655093347
/page-00586,exampledomain.com,141,3,50,153,3,3,0,0,12.39043994509677,0.3618917696788791
/page-00587,testsite.io,100,36,42,125,3,2,0,0,11.10939014945734,0.2700278682728052
/page-00588,exampledomain.com,105,392,52,116,7,3,0,0,9.917945892312812,0.1817742275886289
/page-00589,exampledomain.com,447,148,58,160,3,1,0,0,6.542085442334253,0.057862054910927906
/page-00590,demoapp.co,100,36,63,210,7,2,0,1,9.328783872577553,0.36199461759578827
/page-00591,demoapp.co,100,377,59,169,4,3,0,1,5.174641548121759,0.24658191761459142
/page-00592,testsite.io,100,131,64,112,6,1,0,1,14.456302193284163,0.24154316385630598
/page-00593,demoapp.co,100,8,49,217,3,3,1,0,1.050440655585395,0.2265819338676909
/page-00594,testsite.io,100,484,35,84,4,4,0,0,8.774752672641394,0.2622133326563166
/page-00595,exampledomain.com,358,146,41,175,6,4,1,0,13.015916485322045,0.2386648366223642
/page-00596,demoapp.co,100,45,63,97,3,6,0,2,5.769862532074686,0.2971027572024001
/page-00597,demoapp.co,141,77,50,62,5,5,0,0,7.072769480267487,0.38363095019486165
/page-00598,exampledomain.com,100,106,70,87,3,0,0,0,6.548657237738251,0.385780416625439
/page-00599,exampledomain.com,100,266,38,121,6,0,0,0,6.772932659770351,0.027118412062701148
/page-00600,demoapp.co,100,169,47,158,4,4,0,0,1.0,0.2175989746687086
/page-00601,testsite.io,156,27,35,134,4,2,0,0,11.19387883310004,0.01523848085969462
/page-00602,exampledomain.com,100,103,51,160,3,7,0,2,6.3298855150741185,0.17658792159292275
/page-00603,testsite.io,176,158,48,78,2,5,0,2,7.075246169844245,0.1215732721769662
/page-00604,exampledomain.com,130,303,57,147,9,5,1,0,6.745764411246889,0.22290066225369154
/page-00605,exampledomain.com,145,18,55,164,5,2,0,0,13.48913705848895,0.5394550695273336
